signature,channel_id,channel_name,msg_id,message,cleaned_message,date,msg_link,msg_from_peer,msg_from_id,views,number_replies,number_forwards,is_forward,forward_msg_from_peer_type,forward_msg_from_peer_id,forward_msg_from_peer_name,forward_msg_date,forward_msg_date_string,forward_msg_link,is_reply,reply_to_msg_id,reply_msg_link,contains_media,media_type,has_url,url,domain,url_title,url_description,document_type,document_id,document_video_duration,document_filename,poll_id,poll_question,poll_total_voters,poll_results,contact_phone_number,contact_name,contact_userid,geo_type,lat,lng,venue_id,venue_type,venue_title,venue_address,venue_provider
msg_iteration.2489.user.barronsbunker.post.64608,1408598946,barronsbunker,64608,, ,2024-11-25 15:28:06+00:00,https://t.me/barronsbunker/64608,,,221,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2490.user.barronsbunker.post.64607,1408598946,barronsbunker,64607,,"🇻🇪🇺🇸Venezuela rejects order classifying Nicaragua as a threat to the US 📝On Monday, in an official statement, Venezuela rejected the renewal of the order classifying Nicaragua as an unusual and extraordinary threat to the United States. In addition, it called this executive order infamous, which thus justifies the illegal coercive measures against the Nicaraguan people. 🗂 Source",2024-11-25 15:27:28+00:00,https://t.me/barronsbunker/64607,,,222,0,1,1,PeerChannel,2035090827.0,waffairsblog,2024-11-25 15:26:34,2024-11-25,https://t.me/waffairsblog/9178,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2491.user.barronsbunker.post.64606,1408598946,barronsbunker,64606,, ,2024-11-25 12:30:22+00:00,https://t.me/barronsbunker/64606,,,232,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2492.user.barronsbunker.post.64605,1408598946,barronsbunker,64605,, ,2024-11-25 12:30:05+00:00,https://t.me/barronsbunker/64605,,,230,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2493.user.barronsbunker.post.64604,1408598946,barronsbunker,64604,, ,2024-11-25 12:29:48+00:00,https://t.me/barronsbunker/64604,,,242,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2494.user.barronsbunker.post.64603,1408598946,barronsbunker,64603,, ,2024-11-25 12:29:32+00:00,https://t.me/barronsbunker/64603,,,411,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2495.user.barronsbunker.post.64602,1408598946,barronsbunker,64602,, ,2024-11-25 12:28:45+00:00,https://t.me/barronsbunker/64602,,,226,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2496.user.barronsbunker.post.64601,1408598946,barronsbunker,64601,,Garbage > Oprah,2024-11-25 12:28:28+00:00,https://t.me/barronsbunker/64601,,,226,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2497.user.barronsbunker.post.64600,1408598946,barronsbunker,64600,, ,2024-11-25 02:37:55+00:00,https://t.me/barronsbunker/64600,,,237,1,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2498.user.barronsbunker.post.64599,1408598946,barronsbunker,64599,, ,2024-11-25 02:37:42+00:00,https://t.me/barronsbunker/64599,,,253,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2499.user.barronsbunker.post.64598,1408598946,barronsbunker,64598,, ,2024-11-25 02:37:31+00:00,https://t.me/barronsbunker/64598,,,265,0,6,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2500.user.barronsbunker.post.64597,1408598946,barronsbunker,64597,, ,2024-11-25 02:37:27+00:00,https://t.me/barronsbunker/64597,,,274,0,6,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2501.user.barronsbunker.post.64596,1408598946,barronsbunker,64596,, ,2024-11-25 02:37:20+00:00,https://t.me/barronsbunker/64596,,,263,4,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2502.user.barronsbunker.post.64595,1408598946,barronsbunker,64595,, ,2024-11-25 02:37:05+00:00,https://t.me/barronsbunker/64595,,,252,1,7,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2503.user.barronsbunker.post.64594,1408598946,barronsbunker,64594,, ,2024-11-24 17:15:14+00:00,https://t.me/barronsbunker/64594,,,287,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2504.user.barronsbunker.post.64593,1408598946,barronsbunker,64593,, ,2024-11-24 17:14:23+00:00,https://t.me/barronsbunker/64593,,,1259,0,39,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2505.user.barronsbunker.post.64592,1408598946,barronsbunker,64592,, ,2024-11-24 03:11:06+00:00,https://t.me/barronsbunker/64592,,,255,2,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2506.user.barronsbunker.post.64591,1408598946,barronsbunker,64591,, ,2024-11-24 03:10:44+00:00,https://t.me/barronsbunker/64591,,,253,0,6,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2507.user.barronsbunker.post.64590,1408598946,barronsbunker,64590,, ,2024-11-24 03:10:33+00:00,https://t.me/barronsbunker/64590,,,252,1,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2508.user.barronsbunker.post.64589,1408598946,barronsbunker,64589,, ,2024-11-24 03:10:28+00:00,https://t.me/barronsbunker/64589,,,253,1,7,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2509.user.barronsbunker.post.64588,1408598946,barronsbunker,64588,, ,2024-11-24 03:10:19+00:00,https://t.me/barronsbunker/64588,,,663,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2510.user.barronsbunker.post.64587,1408598946,barronsbunker,64587,, ,2024-11-24 03:09:13+00:00,https://t.me/barronsbunker/64587,,,223,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2511.user.barronsbunker.post.64586,1408598946,barronsbunker,64586,, ,2024-11-24 03:09:06+00:00,https://t.me/barronsbunker/64586,,,236,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2512.user.barronsbunker.post.64585,1408598946,barronsbunker,64585,, ,2024-11-24 03:05:29+00:00,https://t.me/barronsbunker/64585,,,249,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2513.user.barronsbunker.post.64584,1408598946,barronsbunker,64584,, ,2024-11-24 03:05:19+00:00,https://t.me/barronsbunker/64584,,,234,0,7,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2514.user.barronsbunker.post.64583,1408598946,barronsbunker,64583,, ,2024-11-24 03:04:14+00:00,https://t.me/barronsbunker/64583,,,245,1,7,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2515.user.barronsbunker.post.64582,1408598946,barronsbunker,64582,, ,2024-11-24 03:04:03+00:00,https://t.me/barronsbunker/64582,,,271,0,6,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2516.user.barronsbunker.post.64581,1408598946,barronsbunker,64581,, ,2024-11-24 03:03:43+00:00,https://t.me/barronsbunker/64581,,,226,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2517.user.barronsbunker.post.64580,1408598946,barronsbunker,64580,, ,2024-11-24 03:03:19+00:00,https://t.me/barronsbunker/64580,,,231,2,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2518.user.barronsbunker.post.64579,1408598946,barronsbunker,64579,, ,2024-11-23 21:40:40+00:00,https://t.me/barronsbunker/64579,,,227,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2519.user.barronsbunker.post.64578,1408598946,barronsbunker,64578,,Another Zionist,2024-11-23 21:38:13+00:00,https://t.me/barronsbunker/64578,,,408,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2520.user.barronsbunker.post.64577,1408598946,barronsbunker,64577,, ,2024-11-23 21:00:04+00:00,https://t.me/barronsbunker/64577,,,210,0,7,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2521.user.barronsbunker.post.64576,1408598946,barronsbunker,64576,, ,2024-11-23 21:00:04+00:00,https://t.me/barronsbunker/64576,,,222,0,7,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2522.user.barronsbunker.post.64575,1408598946,barronsbunker,64575,, ,2024-11-23 21:00:04+00:00,https://t.me/barronsbunker/64575,,,210,0,7,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2523.user.barronsbunker.post.64574,1408598946,barronsbunker,64574,, ,2024-11-23 21:00:04+00:00,https://t.me/barronsbunker/64574,,,210,0,7,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2524.user.barronsbunker.post.64573,1408598946,barronsbunker,64573,, ,2024-11-23 21:00:04+00:00,https://t.me/barronsbunker/64573,,,225,0,8,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2525.user.barronsbunker.post.64572,1408598946,barronsbunker,64572,, ,2024-11-23 20:59:35+00:00,https://t.me/barronsbunker/64572,,,227,2,6,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2526.user.barronsbunker.post.64571,1408598946,barronsbunker,64571,, ,2024-11-23 20:59:26+00:00,https://t.me/barronsbunker/64571,,,217,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2527.user.barronsbunker.post.64570,1408598946,barronsbunker,64570,, ,2024-11-23 20:59:07+00:00,https://t.me/barronsbunker/64570,,,219,1,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2528.user.barronsbunker.post.64569,1408598946,barronsbunker,64569,, ,2024-11-23 20:58:44+00:00,https://t.me/barronsbunker/64569,,,217,2,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2529.user.barronsbunker.post.64568,1408598946,barronsbunker,64568,, ,2024-11-23 20:58:32+00:00,https://t.me/barronsbunker/64568,,,261,0,8,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,video/mp4,5.913295159063223e+18,74.211,,,,,,,,,,,,,,,,
msg_iteration.2530.user.barronsbunker.post.64567,1408598946,barronsbunker,64567,, ,2024-11-23 20:57:02+00:00,https://t.me/barronsbunker/64567,,,243,1,9,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2531.user.barronsbunker.post.64566,1408598946,barronsbunker,64566,, ,2024-11-23 20:56:52+00:00,https://t.me/barronsbunker/64566,,,259,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2532.user.barronsbunker.post.64565,1408598946,barronsbunker,64565,, ,2024-11-23 20:56:37+00:00,https://t.me/barronsbunker/64565,,,213,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2533.user.barronsbunker.post.64564,1408598946,barronsbunker,64564,, ,2024-11-23 20:55:55+00:00,https://t.me/barronsbunker/64564,,,236,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2534.user.barronsbunker.post.64563,1408598946,barronsbunker,64563,, ,2024-11-23 20:55:19+00:00,https://t.me/barronsbunker/64563,,,217,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2535.user.barronsbunker.post.64562,1408598946,barronsbunker,64562,, ,2024-11-23 20:54:41+00:00,https://t.me/barronsbunker/64562,,,217,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2536.user.barronsbunker.post.64561,1408598946,barronsbunker,64561,, ,2024-11-23 20:54:19+00:00,https://t.me/barronsbunker/64561,,,220,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2537.user.barronsbunker.post.64560,1408598946,barronsbunker,64560,, ,2024-11-23 20:53:55+00:00,https://t.me/barronsbunker/64560,,,211,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2538.user.barronsbunker.post.64559,1408598946,barronsbunker,64559,, ,2024-11-23 20:53:43+00:00,https://t.me/barronsbunker/64559,,,227,0,6,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2539.user.barronsbunker.post.64558,1408598946,barronsbunker,64558,, ,2024-11-23 17:40:56+00:00,https://t.me/barronsbunker/64558,,,217,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2540.user.barronsbunker.post.64557,1408598946,barronsbunker,64557,, ,2024-11-23 17:40:49+00:00,https://t.me/barronsbunker/64557,,,290,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2541.user.barronsbunker.post.64556,1408598946,barronsbunker,64556,, ,2024-11-23 17:40:01+00:00,https://t.me/barronsbunker/64556,,,230,0,8,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2542.user.barronsbunker.post.64555,1408598946,barronsbunker,64555,, ,2024-11-23 17:39:38+00:00,https://t.me/barronsbunker/64555,,,254,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2543.user.barronsbunker.post.64554,1408598946,barronsbunker,64554,, ,2024-11-23 17:39:31+00:00,https://t.me/barronsbunker/64554,,,219,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2544.user.barronsbunker.post.64553,1408598946,barronsbunker,64553,, ,2024-11-23 13:27:50+00:00,https://t.me/barronsbunker/64553,,,206,0,5,1,PeerChannel,1810182217.0,rnintel,2024-11-23 09:58:26,2024-11-23,https://t.me/rnintel/20760,0,,,1,MessageMediaDocument,0,,,,,video/mp4,5.913709417248856e+18,9.172,,,,,,,,,,,,,,,,
msg_iteration.2545.user.barronsbunker.post.64552,1408598946,barronsbunker,64552,,"🇱🇧🇮🇱⚡- Scenes from Beirut this morning, after Israel used multiple bunker buster bombs.",2024-11-23 13:27:50+00:00,https://t.me/barronsbunker/64552,,,219,0,5,1,PeerChannel,1810182217.0,rnintel,2024-11-23 09:58:26,2024-11-23,https://t.me/rnintel/20759,0,,,1,MessageMediaDocument,0,,,,,video/mp4,5.913709417248856e+18,23.429,,,,,,,,,,,,,,,,
msg_iteration.2546.user.barronsbunker.post.64551,1408598946,barronsbunker,64551,, ,2024-11-23 13:25:21+00:00,https://t.me/barronsbunker/64551,,,231,2,6,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2547.user.barronsbunker.post.64550,1408598946,barronsbunker,64550,, ,2024-11-23 13:12:50+00:00,https://t.me/barronsbunker/64550,,,233,0,8,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,video/mp4,5.913682440559269e+18,15.2,,,,,,,,,,,,,,,,
msg_iteration.2548.user.barronsbunker.post.64549,1408598946,barronsbunker,64549,, ,2024-11-23 12:36:54+00:00,https://t.me/barronsbunker/64549,,,239,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2549.user.barronsbunker.post.64548,1408598946,barronsbunker,64548,, ,2024-11-23 12:36:46+00:00,https://t.me/barronsbunker/64548,,,229,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2550.user.barronsbunker.post.64547,1408598946,barronsbunker,64547,,"Colombian President Gustavo Petro: “We were accused of Anti-Semitism after cutting ties with Israel, and they are wrong - PALESTINIANS are SEMITES” 🍞 Follow Resistance Toast | Join The Discussion | Boost channel💚",2024-11-23 12:33:57+00:00,https://t.me/barronsbunker/64547,,,231,1,2,1,PeerChannel,1950217998.0,Resistancetoast,2024-11-23 12:24:38,2024-11-23,https://t.me/Resistancetoast/77769,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2551.user.barronsbunker.post.64546,1408598946,barronsbunker,64546,, ,2024-11-23 05:33:17+00:00,https://t.me/barronsbunker/64546,,,240,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2552.user.barronsbunker.post.64545,1408598946,barronsbunker,64545,, ,2024-11-23 05:30:41+00:00,https://t.me/barronsbunker/64545,,,229,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2553.user.barronsbunker.post.64544,1408598946,barronsbunker,64544,, ,2024-11-23 05:30:35+00:00,https://t.me/barronsbunker/64544,,,220,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2554.user.barronsbunker.post.64543,1408598946,barronsbunker,64543,, ,2024-11-23 05:30:20+00:00,https://t.me/barronsbunker/64543,,,217,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2555.user.barronsbunker.post.64542,1408598946,barronsbunker,64542,, ,2024-11-23 05:30:19+00:00,https://t.me/barronsbunker/64542,,,233,0,6,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,video/mp4,5.913682440559269e+18,15.9,,,,,,,,,,,,,,,,
msg_iteration.2556.user.barronsbunker.post.64541,1408598946,barronsbunker,64541,, ,2024-11-23 05:29:24+00:00,https://t.me/barronsbunker/64541,,,215,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2557.user.barronsbunker.post.64540,1408598946,barronsbunker,64540,, ,2024-11-23 05:29:09+00:00,https://t.me/barronsbunker/64540,,,209,1,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2558.user.barronsbunker.post.64539,1408598946,barronsbunker,64539,, ,2024-11-23 05:28:53+00:00,https://t.me/barronsbunker/64539,,,212,1,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2559.user.barronsbunker.post.64538,1408598946,barronsbunker,64538,, ,2024-11-23 05:28:23+00:00,https://t.me/barronsbunker/64538,,,238,1,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2560.user.barronsbunker.post.64537,1408598946,barronsbunker,64537,, ,2024-11-23 05:28:12+00:00,https://t.me/barronsbunker/64537,,,233,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2561.user.barronsbunker.post.64536,1408598946,barronsbunker,64536,, ,2024-11-23 05:28:04+00:00,https://t.me/barronsbunker/64536,,,212,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2562.user.barronsbunker.post.64535,1408598946,barronsbunker,64535,, ,2024-11-23 05:27:57+00:00,https://t.me/barronsbunker/64535,,,211,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2563.user.barronsbunker.post.64534,1408598946,barronsbunker,64534,, ,2024-11-23 05:27:48+00:00,https://t.me/barronsbunker/64534,,,215,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2564.user.barronsbunker.post.64533,1408598946,barronsbunker,64533,, ,2024-11-23 05:27:40+00:00,https://t.me/barronsbunker/64533,,,213,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2565.user.barronsbunker.post.64532,1408598946,barronsbunker,64532,, ,2024-11-23 05:27:33+00:00,https://t.me/barronsbunker/64532,,,204,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2566.user.barronsbunker.post.64531,1408598946,barronsbunker,64531,, ,2024-11-23 05:27:24+00:00,https://t.me/barronsbunker/64531,,,222,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2567.user.barronsbunker.post.64530,1408598946,barronsbunker,64530,,No wipe gang,2024-11-23 05:27:05+00:00,https://t.me/barronsbunker/64530,,,210,1,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2568.user.barronsbunker.post.64529,1408598946,barronsbunker,64529,, ,2024-11-23 05:26:28+00:00,https://t.me/barronsbunker/64529,,,213,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2569.user.barronsbunker.post.64528,1408598946,barronsbunker,64528,, ,2024-11-23 01:45:01+00:00,https://t.me/barronsbunker/64528,,,215,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2570.user.barronsbunker.post.64527,1408598946,barronsbunker,64527,, ,2024-11-23 01:44:43+00:00,https://t.me/barronsbunker/64527,,,211,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2571.user.barronsbunker.post.64526,1408598946,barronsbunker,64526,, ,2024-11-23 01:44:31+00:00,https://t.me/barronsbunker/64526,,,239,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2572.user.barronsbunker.post.64525,1408598946,barronsbunker,64525,, ,2024-11-23 01:44:11+00:00,https://t.me/barronsbunker/64525,,,211,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2573.user.barronsbunker.post.64524,1408598946,barronsbunker,64524,, ,2024-11-23 01:43:55+00:00,https://t.me/barronsbunker/64524,,,201,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.2574.user.barronsbunker.post.64523,1408598946,barronsbunker,64523,, ,2024-11-23 01:43:37+00:00,https://t.me/barronsbunker/64523,,,211,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
