signature,channel_id,channel_name,msg_id,message,cleaned_message,date,msg_link,msg_from_peer,msg_from_id,views,number_replies,number_forwards,is_forward,forward_msg_from_peer_type,forward_msg_from_peer_id,forward_msg_from_peer_name,forward_msg_date,forward_msg_date_string,forward_msg_link,is_reply,reply_to_msg_id,reply_msg_link,contains_media,media_type,has_url,url,domain,url_title,url_description,document_type,document_id,document_video_duration,document_filename,poll_id,poll_question,poll_total_voters,poll_results,contact_phone_number,contact_name,contact_userid,geo_type,lat,lng,venue_id,venue_type,venue_title,venue_address,venue_provider
msg_iteration.560.user.AntifaWatch2.post.329,1325572722,AntifaWatch2,329,,St. Bernard Catholic Church in #Madison Wisconsin vandalized last night. https://channel3000.com/madison-police-investigating-after-st-bernard-catholic-church-vandalized/,2022-07-02 23:34:38+00:00,https://t.me/AntifaWatch2/329,,,2848,0,5,0,,,,,,,0,,,1,MessageMediaWebPage,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.561.user.AntifaWatch2.post.322,1325572722,AntifaWatch2,322,, ,2022-07-02 06:32:27+00:00,https://t.me/AntifaWatch2/322,,,3023,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.562.user.AntifaWatch2.post.321,1325572722,AntifaWatch2,321,, ,2022-07-02 06:32:27+00:00,https://t.me/AntifaWatch2/321,,,2954,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.563.user.AntifaWatch2.post.320,1325572722,AntifaWatch2,320,,"Unlawful assembly over From #Antifa accounts, PPB surrounded them in patrol cars before they could reach their 'target', which was likely Holy Redeemer Catholic Church, which boarded up preparing for tonight.",2022-07-02 06:32:27+00:00,https://t.me/AntifaWatch2/320,,,2940,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.564.user.AntifaWatch2.post.319,1325572722,AntifaWatch2,319,, ,2022-07-02 05:42:38+00:00,https://t.me/AntifaWatch2/319,,,2576,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.565.user.AntifaWatch2.post.318,1325572722,AntifaWatch2,318,,#Portland #Antifa riot planned tonight has started and has been declared an unlawful assembly after vandalism,2022-07-02 05:42:38+00:00,https://t.me/AntifaWatch2/318,,,2553,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.566.user.AntifaWatch2.post.317,1325572722,AntifaWatch2,317,,"Pregnancy Center in Nashville was vandalized with graffiti, a front window smashed out and an unlit molotov was found inside in a failed firebombing attempt. The side of the building was tagged with the words 'Jane’s Revenge' https://www.wsmv.com/2022/06/30/fbi-mnpd-investigate-attempted-arson-vandalism-nashville-pro-life-center/",2022-07-01 17:42:26+00:00,https://t.me/AntifaWatch2/317,,,2999,0,10,0,,,,,,,0,,,1,MessageMediaWebPage,1,https://www.wsmv.com/2022/06/30/fbi-mnpd-investigate-attempted-arson-vandalism-nashville-pro-life-center/,wsmv.com,"FBI, MNPD investigate attempted arson and vandalism at Nashville clinic","The arsonist also wrote ""Jane's revenge"" on the side of the building according to MNPD.",,,,,,,,,,,,,,,,,,,
msg_iteration.567.user.AntifaWatch2.post.316,1325572722,AntifaWatch2,316,, ,2022-07-01 03:02:48+00:00,https://t.me/AntifaWatch2/316,,,1287,0,16,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.568.user.AntifaWatch2.post.315,1325572722,AntifaWatch2,315,, ,2022-07-01 03:02:48+00:00,https://t.me/AntifaWatch2/315,,,1277,0,16,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.569.user.AntifaWatch2.post.314,1325572722,AntifaWatch2,314,,"Tara Walker, who arrested last year at an #Antifa riot last year for illegal possession of firearm & resisting arrest pled guilty in February 2022 and was set to be sentenced last week. Case was dismissed on day of sentencing. This has happened in number of cases (both state and federal) for antifa rioters It's a way to let them off with no record and the only 'punishment' is a having to abide by pretrial release conditions up to sentencing",2022-07-01 03:02:48+00:00,https://t.me/AntifaWatch2/314,,,1234,0,17,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.570.user.AntifaWatch2.post.310,1325572722,AntifaWatch2,310,, ,2022-06-29 01:49:13+00:00,https://t.me/AntifaWatch2/310,,,2692,0,7,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.571.user.AntifaWatch2.post.309,1325572722,AntifaWatch2,309,, ,2022-06-29 01:49:12+00:00,https://t.me/AntifaWatch2/309,,,2672,0,7,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.572.user.AntifaWatch2.post.308,1325572722,AntifaWatch2,308,,31 year old Bellevue resident angry about Roe V. Wade being overturned vandalized a Catholic Church and assaulted an employee. Booked on suspicion of a hate crime and assault. No name released yet.,2022-06-29 01:49:12+00:00,https://t.me/AntifaWatch2/308,,,2680,0,8,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.573.user.AntifaWatch2.post.307,1325572722,AntifaWatch2,307,,Video of #Antifa at First Image pregnancy center in #Portland tonight. The building was heavily vandalized,2022-06-28 04:54:22+00:00,https://t.me/AntifaWatch2/307,,,4160,0,28,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,video/mp4,5.032937669244487e+18,61.0,2022_06_28-04_38_06_1541642071747923968_hunnybadgermom_video.mp4,,,,,,,,,,,,,,,
msg_iteration.574.user.AntifaWatch2.post.306,1325572722,AntifaWatch2,306,,"4 arrests last night in #Phoenix Arizona during a pro-abortion protest. Sage Myers, Brianna Ford, Kyla Ford, and Tayler Calderon were arrested. Charge is 'transportation violations', with Kyla Ford also getting a failure to appear.",2022-06-27 19:33:04+00:00,https://t.me/AntifaWatch2/306,,,1239,0,13,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.575.user.AntifaWatch2.post.302,1325572722,AntifaWatch2,302,,"4 arrests on Saturday night in Phoenix Arizona at a pro abortion riot. The group attempted to tear down the fence put up after Friday Kaitlin Auditor, Hayes Dunn, Alex Pinon and Taro Schmeeckle for suspicion of rioting, disorderly conduct and trespassing. https://www.fox10phoenix.com/news/police-at-arizona-capitol-fire-tear-gas-disperse-roe-v-wade-abortion-protesters",2022-06-27 14:42:56+00:00,https://t.me/AntifaWatch2/302,,,907,0,10,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.576.user.AntifaWatch2.post.301,1325572722,AntifaWatch2,301,,"On Thursday Dwight Parker was sentenced to 20-24 year in prison for throwing Molotovs at #Albany police and torching a tractor-trailer during the George Floyd riots. Parker was convicted of 6 counts including ""attempted aggravated assault against a police as an act of terrorism"" He bragged on social media about ""putting in work"" after the attack Parker who was free on bail fled before the trial outcome but turned himself in 4 days later",2022-06-27 01:08:17+00:00,https://t.me/AntifaWatch2/301,,,819,0,4,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,video/mp4,5.028481481761096e+18,120.0,2022_06_27-01_06_08_1541226338878738434_AntifaWatch2_video.mp4,,,,,,,,,,,,,,,
msg_iteration.577.user.AntifaWatch2.post.298,1325572722,AntifaWatch2,298,, ,2022-06-23 20:41:51+00:00,https://t.me/AntifaWatch2/298,,,1098,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.578.user.AntifaWatch2.post.297,1325572722,AntifaWatch2,297,, ,2022-06-23 20:41:51+00:00,https://t.me/AntifaWatch2/297,,,1084,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.579.user.AntifaWatch2.post.296,1325572722,AntifaWatch2,296,, ,2022-06-23 20:41:51+00:00,https://t.me/AntifaWatch2/296,,,1087,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.580.user.AntifaWatch2.post.295,1325572722,AntifaWatch2,295,,"#Antifa rioter Vincent Eovacious sentenced to time served (2 days) + probation on federal felony civil disorder and NFA charges today He brought molotovs to a George Floyd riot in Worcester (MA) where he was ""waiting for an opportunity"" and encouraged rioters to kill the police. Feds (Rachael Rollin's Office) asked for 13 months, a guideline sentence would have been roughly 4-5 years in prison. Probation is for 3 years. The docket shows he was arrested on 6/3/2020 and court ordered release on 6/5/2020 with a 5k Bond.",2022-06-23 20:41:51+00:00,https://t.me/AntifaWatch2/295,,,1051,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.581.user.AntifaWatch2.post.294,1325572722,AntifaWatch2,294,, ,2022-06-23 15:25:35+00:00,https://t.me/AntifaWatch2/294,,,4203,0,21,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.582.user.AntifaWatch2.post.293,1325572722,AntifaWatch2,293,, ,2022-06-23 15:25:35+00:00,https://t.me/AntifaWatch2/293,,,4172,0,21,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.583.user.AntifaWatch2.post.292,1325572722,AntifaWatch2,292,,US Rep. Tim Walberg’s campaign office attacked by Jane's Revenge in Jackson Michigan. The building is shared with a pro-life group https://www.mlive.com/news/jackson/2022/06/us-rep-tim-walbergs-campaign-office-targeted-in-alleged-vandalism.html,2022-06-23 15:25:35+00:00,https://t.me/AntifaWatch2/292,,,4117,0,21,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.584.user.AntifaWatch2.post.291,1325572722,AntifaWatch2,291,, ,2022-06-22 22:25:13+00:00,https://t.me/AntifaWatch2/291,,,4042,0,21,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.585.user.AntifaWatch2.post.290,1325572722,AntifaWatch2,290,, ,2022-06-22 22:25:13+00:00,https://t.me/AntifaWatch2/290,,,4011,0,21,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.586.user.AntifaWatch2.post.289,1325572722,AntifaWatch2,289,,Timothy O'Donnell sentenced to 34 months in federal prison today for setting fire to a #Chicago police car during the 2020 George Floyd riots. O'Donnell wore a Joker mask while setting a fire in the gas tank https://chicago.suntimes.com/crime/2022/6/22/23178866/joker-chicago-rioting-timothy-odonnell-george-floyd,2022-06-22 22:25:13+00:00,https://t.me/AntifaWatch2/289,,,3701,0,22,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.587.user.AntifaWatch2.post.288,1325572722,AntifaWatch2,288,, ,2022-06-21 14:46:58+00:00,https://t.me/AntifaWatch2/288,,,3401,0,18,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.588.user.AntifaWatch2.post.287,1325572722,AntifaWatch2,287,,"Pregnancy resource center near Detroit vandalized on Sunday night with Jane's Revenge messaging. A claim of responsibility was posted today, saying it done by a ""gang of criminal queers"" https://www.clickondetroit.com/news/local/2022/06/21/vandals-target-pregnancy-center-in-dearborn-heights/",2022-06-21 14:46:58+00:00,https://t.me/AntifaWatch2/287,,,3375,0,18,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.589.user.AntifaWatch2.post.286,1325572722,AntifaWatch2,286,, ,2022-06-16 23:42:09+00:00,https://t.me/AntifaWatch2/286,,,3877,0,32,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.590.user.AntifaWatch2.post.285,1325572722,AntifaWatch2,285,, ,2022-06-16 23:42:09+00:00,https://t.me/AntifaWatch2/285,,,3688,0,31,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.591.user.AntifaWatch2.post.284,1325572722,AntifaWatch2,284,,"A leader of a South Minnesota #antifa group identified as a convicted sex offender. Lucas Alan Dietsche is a leader of the ""John Brown Brigade of Mankato"" and also writes for the 'Transformative Justice Journal' which advocates for prison abolish This group is less militia/gun focused compared to other John Brown groups, this may because Dietsche likely cannot lawfully posses firearms as a convicted sex offender Dietsche was convicted of use of a computer to facilitate a child sex crime and did 2.5 years in prison.",2022-06-16 23:42:09+00:00,https://t.me/AntifaWatch2/284,,,3668,0,31,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.592.user.AntifaWatch2.post.283,1325572722,AntifaWatch2,283,, ,2022-06-16 17:17:40+00:00,https://t.me/AntifaWatch2/283,,,908,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.593.user.AntifaWatch2.post.282,1325572722,AntifaWatch2,282,, ,2022-06-16 17:17:40+00:00,https://t.me/AntifaWatch2/282,,,903,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.594.user.AntifaWatch2.post.281,1325572722,AntifaWatch2,281,,"The Office of Minnesota Citizens Concerned For Life was vandalized by pro-abortion left wing extremists earlier this week. Windows were smashed out and ""Abortion is Liberation"" was graffitied on the building. ""Jane's Revenge"" again took responsibility",2022-06-16 17:17:40+00:00,https://t.me/AntifaWatch2/281,,,896,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.595.user.AntifaWatch2.post.280,1325572722,AntifaWatch2,280,, ,2022-06-14 16:55:54+00:00,https://t.me/AntifaWatch2/280,,,872,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.596.user.AntifaWatch2.post.279,1325572722,AntifaWatch2,279,,#BLM rioter David Elmakayes sentenced to 15 years in federal prison today for blowing up an ATM during the George Floyd #riots in Philadelphia He was also a convicted felon in possession of firearm at the time https://www.justice.gov/usao-edpa/pr/philadelphia-man-sentenced-15-years-blowing-atm-during-spring-2020-civil-unrest,2022-06-14 16:55:54+00:00,https://t.me/AntifaWatch2/279,,,872,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.597.user.AntifaWatch2.post.278,1325572722,AntifaWatch2,278,, ,2022-06-13 14:19:05+00:00,https://t.me/AntifaWatch2/278,,,1020,0,10,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.598.user.AntifaWatch2.post.277,1325572722,AntifaWatch2,277,, ,2022-06-13 14:19:05+00:00,https://t.me/AntifaWatch2/277,,,1008,0,10,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.599.user.AntifaWatch2.post.276,1325572722,AntifaWatch2,276,, ,2022-06-13 14:19:05+00:00,https://t.me/AntifaWatch2/276,,,924,0,10,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.600.user.AntifaWatch2.post.275,1325572722,AntifaWatch2,275,, ,2022-06-13 14:19:05+00:00,https://t.me/AntifaWatch2/275,,,924,0,10,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,video/mp4,4.990272400428893e+18,48.0,2022_06_13-14_18_03_1536352199692980226_AntifaWatch2_video.mp4,,,,,,,,,,,,,,,
msg_iteration.601.user.AntifaWatch2.post.274,1325572722,AntifaWatch2,274,,"The 2018 violent hate crime assault of 2 US Marines by well known #Antifa members in Philadelphia concluded last Thursday. Joseph Alcoff, Thomas Massey, and Thomas Keenan pleaded to low level misdemeanors. None will face and prison time. The Marines, who were maced and stomped in a mob assault were Philly for a Marine Ball and were exploring the city near a protest that #Antifa groups wanted to attack. The two, who are Hispanic, were accused of being Nazis and called ""sp*c"" and ""wetback"" during the attack All 3 were originally charged with multiple felonies. James Alcoff pled to disorderly conduct engage in fighting, no punishment Thomas Massey to Simple assault. 1 year probation. Thomas Keenan to simple assault and possession of instrument of crime. 2 years probation",2022-06-13 14:19:05+00:00,https://t.me/AntifaWatch2/274,,,907,0,11,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.602.user.AntifaWatch2.post.273,1325572722,AntifaWatch2,273,,Pregnancy Resource Center in Gresham (near Portland) damaged in a probable arson attack on Friday No claim of responsibility yet https://www.koin.com/local/multnomah-county/commercial-building-in-gresham-heavily-damaged-in-blaze/,2022-06-12 15:23:32+00:00,https://t.me/AntifaWatch2/273,,,804,0,0,0,,,,,,,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.603.user.AntifaWatch2.post.272,1325572722,AntifaWatch2,272,,"The Patriot Front people, 31 of them, were reportedly arrested for 'conspiracy to riot' for bringing shields and other items That's a misdemeanor charge in Idaho^ Not clear what conspiracy they're alleging, previous Patriot Front events have been pretty peaceful and not at all 'riots' Antifa people are claiming they (likely Azar) were arrested for weed",2022-06-11 23:51:56+00:00,https://t.me/AntifaWatch2/272,,,906,0,4,0,,,,,,,1,271.0,https://t.me/AntifaWatch2/271,0,,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.604.user.AntifaWatch2.post.271,1325572722,AntifaWatch2,271,,Violent left wing extremist Alissa Azar was reportedly arrested earlier today in Coeur d'Alene Idaho. Not clear why yet. A number of people from Patriot Front were also arrested at the same event,2022-06-11 23:19:12+00:00,https://t.me/AntifaWatch2/271,,,2530,0,36,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,video/mp4,4.983715041929856e+18,34.0,2022_05_31-16_54_36_1531680555288477697_AntifaWatch2_video.mp4,,,,,,,,,,,,,,,
msg_iteration.605.user.AntifaWatch2.post.270,1325572722,AntifaWatch2,270,,"Devon Vaughn sentenced to 40 months in federal prison for starting a fire that destroyed B&L furniture during the 2020 #Kenosha riots, causing nearly 2 million in damage. This was on August 24th, the night before the Rittenhouse self-defense shooting https://www.weau.com/2022/06/10/man-gets-40-months-starting-fire-during-kenosha-protest/ Video via Julio Rosas",2022-06-11 04:26:19+00:00,https://t.me/AntifaWatch2/270,,,796,0,6,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,video/mp4,4.981463242116171e+18,58.0,2021_07_13-23_31_14_1415091480172060674_AntifaWatch2_video.mp4,,,,,,,,,,,,,,,
msg_iteration.606.user.AntifaWatch2.post.269,1325572722,AntifaWatch2,269,,"University of Minnesota Police Chief confirms that an #Antifa group leader has been living at a property that has become a source of shootings, stabbings, brawls, carjackings and other disturbances in the area https://alphanews.org/antifa-leader-was-living-at-u-of-m-frat-row-problem-property-umpd-chief-confirms/",2022-06-11 03:34:49+00:00,https://t.me/AntifaWatch2/269,,,3178,0,21,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,video/mp4,4.981463242116171e+18,43.0,2022_06_11-03_34_32_1535465478809952258_AntifaWatch2_video.mp4,,,,,,,,,,,,,,,
msg_iteration.607.user.AntifaWatch2.post.268,1325572722,AntifaWatch2,268,,#Antifa in Thessaloniki Greece rioted again yesterday over the place they're squatting in Molotovs were thrown towards police,2022-06-10 18:35:21+00:00,https://t.me/AntifaWatch2/268,,,715,0,1,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,video/mp4,4.97878798859187e+18,34.0,2022_06_10-18_34_46_1535329643007512576_AntifaWatch2_video.mp4,,,,,,,,,,,,,,,
msg_iteration.608.user.AntifaWatch2.post.267,1325572722,AntifaWatch2,267,, ,2022-06-10 18:14:01+00:00,https://t.me/AntifaWatch2/267,,,2192,0,8,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.609.user.AntifaWatch2.post.266,1325572722,AntifaWatch2,266,, ,2022-06-10 18:14:01+00:00,https://t.me/AntifaWatch2/266,,,2171,0,8,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.610.user.AntifaWatch2.post.265,1325572722,AntifaWatch2,265,,"Timothy Goodner, a Cleveland Ohio #BLM rioter who was out on bail despite arson charges did not appear for sentencing in April. An obituary lists his death 5 days later. Charges were dismissed today",2022-06-10 18:14:01+00:00,https://t.me/AntifaWatch2/265,,,2157,0,8,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.611.user.AntifaWatch2.post.264,1325572722,AntifaWatch2,264,, ,2022-06-08 19:35:33+00:00,https://t.me/AntifaWatch2/264,,,803,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.612.user.AntifaWatch2.post.263,1325572722,AntifaWatch2,263,, ,2022-06-08 19:35:33+00:00,https://t.me/AntifaWatch2/263,,,797,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.613.user.AntifaWatch2.post.262,1325572722,AntifaWatch2,262,,"Earlier today, Nicholas Lucia (27) was sentenced to 2 years in federal prison for throwing large fireworks at #Pittsburgh Police during a May 30th 2020 George Floyd #riot https://www.justice.gov/usao-wdpa/pr/new-jersey-man-sentenced-2-years-prison-throwing-explosive-device-police-during-may-30",2022-06-08 19:35:33+00:00,https://t.me/AntifaWatch2/262,,,798,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.614.user.AntifaWatch2.post.261,1325572722,AntifaWatch2,261,,"Nicholas John Roske identified as the pro-abortion extremist arrested at 1 AM near Brett Kavanaugh's home. Charged with attempt to Murder a Supreme Court Judge Complaint, which also indicates him wanting gun control as a motive: https://storage.courtlistener.com/recap/gov.uscourts.mdd.514015/gov.uscourts.mdd.514015.1.1.pdf",2022-06-08 18:39:36+00:00,https://t.me/AntifaWatch2/261,,,935,0,7,0,,,,,,,0,,,1,MessageMediaWebPage,1,https://storage.courtlistener.com/recap/gov.uscourts.mdd.514015/gov.uscourts.mdd.514015.1.1.pdf,storage.courtlistener.com,,,,,,,,,,,,,,,,,,,,,
msg_iteration.615.user.AntifaWatch2.post.260,1325572722,AntifaWatch2,260,, ,2022-06-07 17:16:21+00:00,https://t.me/AntifaWatch2/260,,,2855,0,22,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.616.user.AntifaWatch2.post.259,1325572722,AntifaWatch2,259,, ,2022-06-07 17:16:21+00:00,https://t.me/AntifaWatch2/259,,,2832,0,22,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.617.user.AntifaWatch2.post.258,1325572722,AntifaWatch2,258,, ,2022-06-07 17:16:21+00:00,https://t.me/AntifaWatch2/258,,,2852,0,22,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
