signature,channel_id,channel_name,msg_id,message,cleaned_message,date,msg_link,msg_from_peer,msg_from_id,views,number_replies,number_forwards,is_forward,forward_msg_from_peer_type,forward_msg_from_peer_id,forward_msg_from_peer_name,forward_msg_date,forward_msg_date_string,forward_msg_link,is_reply,reply_to_msg_id,reply_msg_link,contains_media,media_type,has_url,url,domain,url_title,url_description,document_type,document_id,document_video_duration,document_filename,poll_id,poll_question,poll_total_voters,poll_results,contact_phone_number,contact_name,contact_userid,geo_type,lat,lng,venue_id,venue_type,venue_title,venue_address,venue_provider
msg_iteration.7884.user.PatriotFrontUpdates.post.13764,1478154831,PatriotFrontUpdates,13764,,"@PatriotFrontUpdates » Activists from Network 7 placed stencils in Meridian, Connecticut.",2023-01-11 00:14:26+00:00,https://t.me/PatriotFrontUpdates/13764,,,3506,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7885.user.PatriotFrontUpdates.post.13763,1478154831,PatriotFrontUpdates,13763,, ,2023-01-11 00:13:47+00:00,https://t.me/PatriotFrontUpdates/13763,,,3738,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7886.user.PatriotFrontUpdates.post.13762,1478154831,PatriotFrontUpdates,13762,, ,2023-01-11 00:13:47+00:00,https://t.me/PatriotFrontUpdates/13762,,,3697,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7887.user.PatriotFrontUpdates.post.13761,1478154831,PatriotFrontUpdates,13761,, ,2023-01-11 00:13:47+00:00,https://t.me/PatriotFrontUpdates/13761,,,3695,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7888.user.PatriotFrontUpdates.post.13760,1478154831,PatriotFrontUpdates,13760,,"@PatriotFrontUpdates » Activists from Network 5 placed stencils in Green River, Wyoming.",2023-01-11 00:13:47+00:00,https://t.me/PatriotFrontUpdates/13760,,,3700,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7889.user.PatriotFrontUpdates.post.13759,1478154831,PatriotFrontUpdates,13759,, ,2023-01-08 21:32:00+00:00,https://t.me/PatriotFrontUpdates/13759,,,4768,0,22,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7890.user.PatriotFrontUpdates.post.13758,1478154831,PatriotFrontUpdates,13758,, ,2023-01-08 21:32:00+00:00,https://t.me/PatriotFrontUpdates/13758,,,4714,0,22,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7891.user.PatriotFrontUpdates.post.13757,1478154831,PatriotFrontUpdates,13757,, ,2023-01-08 21:32:00+00:00,https://t.me/PatriotFrontUpdates/13757,,,4717,0,22,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7892.user.PatriotFrontUpdates.post.13756,1478154831,PatriotFrontUpdates,13756,,"@PatriotFrontUpdates » Activists removed obscene graffiti from a mural in Baltimore, Maryland.",2023-01-08 21:32:00+00:00,https://t.me/PatriotFrontUpdates/13756,,,4478,0,22,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7893.user.PatriotFrontUpdates.post.13755,1478154831,PatriotFrontUpdates,13755,, ,2023-01-08 18:28:00+00:00,https://t.me/PatriotFrontUpdates/13755,,,4213,0,8,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7894.user.PatriotFrontUpdates.post.13754,1478154831,PatriotFrontUpdates,13754,, ,2023-01-08 18:28:00+00:00,https://t.me/PatriotFrontUpdates/13754,,,4162,0,7,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7895.user.PatriotFrontUpdates.post.13753,1478154831,PatriotFrontUpdates,13753,, ,2023-01-08 18:28:00+00:00,https://t.me/PatriotFrontUpdates/13753,,,4161,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7896.user.PatriotFrontUpdates.post.13752,1478154831,PatriotFrontUpdates,13752,,@PatriotFrontUpdates » Activists from Network 9 hiked in western Virginia.,2023-01-08 18:28:00+00:00,https://t.me/PatriotFrontUpdates/13752,,,4064,0,6,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7897.user.PatriotFrontUpdates.post.13751,1478154831,PatriotFrontUpdates,13751,, ,2023-01-08 17:32:00+00:00,https://t.me/PatriotFrontUpdates/13751,,,4023,0,11,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7898.user.PatriotFrontUpdates.post.13750,1478154831,PatriotFrontUpdates,13750,, ,2023-01-08 17:32:00+00:00,https://t.me/PatriotFrontUpdates/13750,,,3977,0,11,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7899.user.PatriotFrontUpdates.post.13749,1478154831,PatriotFrontUpdates,13749,, ,2023-01-08 17:32:00+00:00,https://t.me/PatriotFrontUpdates/13749,,,3986,0,11,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7900.user.PatriotFrontUpdates.post.13748,1478154831,PatriotFrontUpdates,13748,,"@PatriotFrontUpdates » Activists placed stencils in Rock Springs, Wyoming.",2023-01-08 17:32:00+00:00,https://t.me/PatriotFrontUpdates/13748,,,3900,0,12,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7901.user.PatriotFrontUpdates.post.13747,1478154831,PatriotFrontUpdates,13747,, ,2023-01-07 19:33:01+00:00,https://t.me/PatriotFrontUpdates/13747,,,4054,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7902.user.PatriotFrontUpdates.post.13746,1478154831,PatriotFrontUpdates,13746,, ,2023-01-07 19:33:01+00:00,https://t.me/PatriotFrontUpdates/13746,,,4013,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7903.user.PatriotFrontUpdates.post.13745,1478154831,PatriotFrontUpdates,13745,, ,2023-01-07 19:33:00+00:00,https://t.me/PatriotFrontUpdates/13745,,,4015,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7904.user.PatriotFrontUpdates.post.13744,1478154831,PatriotFrontUpdates,13744,,"@PatriotFrontUpdates » Activists from Network 12 placed a banner in Saint Louis, Missouri.",2023-01-07 19:33:00+00:00,https://t.me/PatriotFrontUpdates/13744,,,3901,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7905.user.PatriotFrontUpdates.post.13743,1478154831,PatriotFrontUpdates,13743,, ,2023-01-07 19:26:00+00:00,https://t.me/PatriotFrontUpdates/13743,,,16982,0,23,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7906.user.PatriotFrontUpdates.post.13742,1478154831,PatriotFrontUpdates,13742,, ,2023-01-07 19:26:00+00:00,https://t.me/PatriotFrontUpdates/13742,,,16816,0,24,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7907.user.PatriotFrontUpdates.post.13741,1478154831,PatriotFrontUpdates,13741,, ,2023-01-07 19:26:00+00:00,https://t.me/PatriotFrontUpdates/13741,,,16831,0,23,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7908.user.PatriotFrontUpdates.post.13740,1478154831,PatriotFrontUpdates,13740,,"@PatriotFrontUpdates » Activists from Network 11 held a food drive in Jamestown, North Dakota.",2023-01-07 19:26:00+00:00,https://t.me/PatriotFrontUpdates/13740,,,16575,0,24,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7909.user.PatriotFrontUpdates.post.13739,1478154831,PatriotFrontUpdates,13739,, ,2023-01-07 18:25:00+00:00,https://t.me/PatriotFrontUpdates/13739,,,3901,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7910.user.PatriotFrontUpdates.post.13738,1478154831,PatriotFrontUpdates,13738,, ,2023-01-07 18:25:00+00:00,https://t.me/PatriotFrontUpdates/13738,,,3855,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7911.user.PatriotFrontUpdates.post.13737,1478154831,PatriotFrontUpdates,13737,, ,2023-01-07 18:25:00+00:00,https://t.me/PatriotFrontUpdates/13737,,,3799,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7912.user.PatriotFrontUpdates.post.13736,1478154831,PatriotFrontUpdates,13736,,"@PatriotFrontUpdates » Activists from Network 7 placed signs in Rehoboth, Massachusetts.",2023-01-07 18:25:00+00:00,https://t.me/PatriotFrontUpdates/13736,,,3753,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7913.user.PatriotFrontUpdates.post.13735,1478154831,PatriotFrontUpdates,13735,, ,2023-01-06 22:11:59+00:00,https://t.me/PatriotFrontUpdates/13735,,,14709,0,39,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7914.user.PatriotFrontUpdates.post.13734,1478154831,PatriotFrontUpdates,13734,, ,2023-01-06 22:11:59+00:00,https://t.me/PatriotFrontUpdates/13734,,,14559,0,39,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7915.user.PatriotFrontUpdates.post.13733,1478154831,PatriotFrontUpdates,13733,, ,2023-01-06 22:11:59+00:00,https://t.me/PatriotFrontUpdates/13733,,,14532,0,39,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7916.user.PatriotFrontUpdates.post.13732,1478154831,PatriotFrontUpdates,13732,,"@PatriotFrontUpdates » Activists from Network 11 handed out care packages to the homeless in Sioux Falls, South Dakota.",2023-01-06 22:11:59+00:00,https://t.me/PatriotFrontUpdates/13732,,,14318,0,41,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7917.user.PatriotFrontUpdates.post.13731,1478154831,PatriotFrontUpdates,13731,, ,2023-01-06 21:02:59+00:00,https://t.me/PatriotFrontUpdates/13731,,,3938,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7918.user.PatriotFrontUpdates.post.13730,1478154831,PatriotFrontUpdates,13730,, ,2023-01-06 21:02:59+00:00,https://t.me/PatriotFrontUpdates/13730,,,3897,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7919.user.PatriotFrontUpdates.post.13729,1478154831,PatriotFrontUpdates,13729,, ,2023-01-06 21:02:59+00:00,https://t.me/PatriotFrontUpdates/13729,,,3896,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7920.user.PatriotFrontUpdates.post.13728,1478154831,PatriotFrontUpdates,13728,,"@PatriotFrontUpdates » Activists placed posters in New Orleans, Louisiana.",2023-01-06 21:02:59+00:00,https://t.me/PatriotFrontUpdates/13728,,,3837,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7921.user.PatriotFrontUpdates.post.13727,1478154831,PatriotFrontUpdates,13727,, ,2023-01-06 20:01:59+00:00,https://t.me/PatriotFrontUpdates/13727,,,3829,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7922.user.PatriotFrontUpdates.post.13726,1478154831,PatriotFrontUpdates,13726,, ,2023-01-06 20:01:59+00:00,https://t.me/PatriotFrontUpdates/13726,,,3743,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7923.user.PatriotFrontUpdates.post.13725,1478154831,PatriotFrontUpdates,13725,, ,2023-01-06 20:01:59+00:00,https://t.me/PatriotFrontUpdates/13725,,,3755,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7924.user.PatriotFrontUpdates.post.13724,1478154831,PatriotFrontUpdates,13724,,"@PatriotFrontUpdates » Activists placed a banner New Orleans, Louisiana.",2023-01-06 20:01:59+00:00,https://t.me/PatriotFrontUpdates/13724,,,3688,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7925.user.PatriotFrontUpdates.post.13723,1478154831,PatriotFrontUpdates,13723,, ,2023-01-06 19:00:00+00:00,https://t.me/PatriotFrontUpdates/13723,,,3786,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7926.user.PatriotFrontUpdates.post.13722,1478154831,PatriotFrontUpdates,13722,, ,2023-01-06 19:00:00+00:00,https://t.me/PatriotFrontUpdates/13722,,,3723,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7927.user.PatriotFrontUpdates.post.13721,1478154831,PatriotFrontUpdates,13721,, ,2023-01-06 19:00:00+00:00,https://t.me/PatriotFrontUpdates/13721,,,3721,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7928.user.PatriotFrontUpdates.post.13720,1478154831,PatriotFrontUpdates,13720,,"@PatriotFrontUpdates » Activists from Network 7 placed a banner in Nashua, New Hampshire.",2023-01-06 19:00:00+00:00,https://t.me/PatriotFrontUpdates/13720,,,3678,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7929.user.PatriotFrontUpdates.post.13719,1478154831,PatriotFrontUpdates,13719,, ,2023-01-06 02:00:00+00:00,https://t.me/PatriotFrontUpdates/13719,,,19274,0,40,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7930.user.PatriotFrontUpdates.post.13718,1478154831,PatriotFrontUpdates,13718,, ,2023-01-06 02:00:00+00:00,https://t.me/PatriotFrontUpdates/13718,,,19146,0,41,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7931.user.PatriotFrontUpdates.post.13717,1478154831,PatriotFrontUpdates,13717,, ,2023-01-06 02:00:00+00:00,https://t.me/PatriotFrontUpdates/13717,,,19161,0,41,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7932.user.PatriotFrontUpdates.post.13716,1478154831,PatriotFrontUpdates,13716,,@PatriotFrontUpdates » Activists cleared trails and removed litter from the Mount Baker Snoqualmie National Forest in western Washington.,2023-01-06 02:00:00+00:00,https://t.me/PatriotFrontUpdates/13716,,,18975,0,43,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7933.user.PatriotFrontUpdates.post.13715,1478154831,PatriotFrontUpdates,13715,, ,2023-01-06 01:00:00+00:00,https://t.me/PatriotFrontUpdates/13715,,,3835,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7934.user.PatriotFrontUpdates.post.13714,1478154831,PatriotFrontUpdates,13714,, ,2023-01-06 01:00:00+00:00,https://t.me/PatriotFrontUpdates/13714,,,3810,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7935.user.PatriotFrontUpdates.post.13713,1478154831,PatriotFrontUpdates,13713,, ,2023-01-06 01:00:00+00:00,https://t.me/PatriotFrontUpdates/13713,,,3817,0,1,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7936.user.PatriotFrontUpdates.post.13712,1478154831,PatriotFrontUpdates,13712,,"@PatriotFrontUpdates » Activists from Network 2 placed a banner in Houston, Texas.",2023-01-06 01:00:00+00:00,https://t.me/PatriotFrontUpdates/13712,,,3799,0,2,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7937.user.PatriotFrontUpdates.post.13711,1478154831,PatriotFrontUpdates,13711,, ,2023-01-06 00:00:00+00:00,https://t.me/PatriotFrontUpdates/13711,,,3681,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7938.user.PatriotFrontUpdates.post.13710,1478154831,PatriotFrontUpdates,13710,, ,2023-01-06 00:00:00+00:00,https://t.me/PatriotFrontUpdates/13710,,,3643,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7939.user.PatriotFrontUpdates.post.13709,1478154831,PatriotFrontUpdates,13709,, ,2023-01-06 00:00:00+00:00,https://t.me/PatriotFrontUpdates/13709,,,3615,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7940.user.PatriotFrontUpdates.post.13708,1478154831,PatriotFrontUpdates,13708,,"@PatriotFrontUpdates » Activists from Network 9 placed posters in Marlboro, Maryland.",2023-01-06 00:00:00+00:00,https://t.me/PatriotFrontUpdates/13708,,,3568,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7941.user.PatriotFrontUpdates.post.13707,1478154831,PatriotFrontUpdates,13707,, ,2023-01-05 23:15:00+00:00,https://t.me/PatriotFrontUpdates/13707,,,3692,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7942.user.PatriotFrontUpdates.post.13706,1478154831,PatriotFrontUpdates,13706,, ,2023-01-05 23:15:00+00:00,https://t.me/PatriotFrontUpdates/13706,,,3628,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7943.user.PatriotFrontUpdates.post.13705,1478154831,PatriotFrontUpdates,13705,, ,2023-01-05 23:15:00+00:00,https://t.me/PatriotFrontUpdates/13705,,,3618,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7944.user.PatriotFrontUpdates.post.13704,1478154831,PatriotFrontUpdates,13704,,"@PatriotFrontUpdates » Activists from Network 6 placed stencils in Canton, Georgia.",2023-01-05 23:15:00+00:00,https://t.me/PatriotFrontUpdates/13704,,,3648,0,3,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7945.user.PatriotFrontUpdates.post.13703,1478154831,PatriotFrontUpdates,13703,, ,2023-01-05 22:48:45+00:00,https://t.me/PatriotFrontUpdates/13703,,,3547,0,12,1,PeerChannel,1402823691.0,SonsColumbia,2023-01-05 22:48:38,2023-01-05,https://t.me/SonsColumbia/2714,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7946.user.PatriotFrontUpdates.post.13702,1478154831,PatriotFrontUpdates,13702,,"@patriotfrontvideos » ""Our land may be burned and blackened, yet even these ashes may be monuments to our resilience.""",2023-01-05 22:43:54+00:00,https://t.me/PatriotFrontUpdates/13702,,,3054,0,16,1,PeerChannel,1347986142.0,patriotfrontvideos,2023-01-04 01:18:42,2023-01-04,https://t.me/patriotfrontvideos/344,0,,,1,MessageMediaDocument,0,,,,,video/mp4,5.0197750977208e+18,25.0,detroit.mp4,,,,,,,,,,,,,,,
msg_iteration.7947.user.PatriotFrontUpdates.post.13701,1478154831,PatriotFrontUpdates,13701,, ,2023-01-03 17:18:26+00:00,https://t.me/PatriotFrontUpdates/13701,,,4565,0,7,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7948.user.PatriotFrontUpdates.post.13700,1478154831,PatriotFrontUpdates,13700,, ,2023-01-03 17:18:26+00:00,https://t.me/PatriotFrontUpdates/13700,,,4532,0,7,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7949.user.PatriotFrontUpdates.post.13699,1478154831,PatriotFrontUpdates,13699,, ,2023-01-03 17:18:26+00:00,https://t.me/PatriotFrontUpdates/13699,,,4536,0,7,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7950.user.PatriotFrontUpdates.post.13698,1478154831,PatriotFrontUpdates,13698,,@PatriotFrontUpdates » Activists from Network 3 trained in northern Colorado.,2023-01-03 17:18:26+00:00,https://t.me/PatriotFrontUpdates/13698,,,4400,0,7,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7951.user.PatriotFrontUpdates.post.13697,1478154831,PatriotFrontUpdates,13697,, ,2023-01-03 17:18:22+00:00,https://t.me/PatriotFrontUpdates/13697,,,4413,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7952.user.PatriotFrontUpdates.post.13696,1478154831,PatriotFrontUpdates,13696,, ,2023-01-03 17:18:22+00:00,https://t.me/PatriotFrontUpdates/13696,,,4364,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7953.user.PatriotFrontUpdates.post.13695,1478154831,PatriotFrontUpdates,13695,,"@PatriotFrontUpdates » Activists from Network 11 reprogrammed a road sign in Fargo, North Dakota.",2023-01-03 17:18:22+00:00,https://t.me/PatriotFrontUpdates/13695,,,4313,0,4,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7954.user.PatriotFrontUpdates.post.13694,1478154831,PatriotFrontUpdates,13694,, ,2023-01-03 17:18:09+00:00,https://t.me/PatriotFrontUpdates/13694,,,4760,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7955.user.PatriotFrontUpdates.post.13693,1478154831,PatriotFrontUpdates,13693,, ,2023-01-03 17:18:09+00:00,https://t.me/PatriotFrontUpdates/13693,,,4710,0,5,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.7956.user.PatriotFrontUpdates.post.13692,1478154831,PatriotFrontUpdates,13692,, ,2023-01-03 17:18:09+00:00,https://t.me/PatriotFrontUpdates/13692,,,4678,0,6,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
