signature,channel_id,channel_name,msg_id,message,cleaned_message,date,msg_link,msg_from_peer,msg_from_id,views,number_replies,number_forwards,is_forward,forward_msg_from_peer_type,forward_msg_from_peer_id,forward_msg_from_peer_name,forward_msg_date,forward_msg_date_string,forward_msg_link,is_reply,reply_to_msg_id,reply_msg_link,contains_media,media_type,has_url,url,domain,url_title,url_description,document_type,document_id,document_video_duration,document_filename,poll_id,poll_question,poll_total_voters,poll_results,contact_phone_number,contact_name,contact_userid,geo_type,lat,lng,venue_id,venue_type,venue_title,venue_address,venue_provider
msg_iteration.224.user.paintingco.post.3423,1240302964,paintingco,3423,,"by #Victor_gabriel_Gilbert — 🇫🇷 Un coin des halles, year: unknown",2024-09-30 17:59:30+00:00,https://t.me/paintingco/3423,,,2150,0,19,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.225.user.paintingco.post.3422,1240302964,paintingco,3422,,"Sant'Ignazio, Rome",2024-09-29 14:20:31+00:00,https://t.me/paintingco/3422,,,2466,0,41,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.226.user.paintingco.post.3421,1240302964,paintingco,3421,, ,2024-09-29 14:14:36+00:00,https://t.me/paintingco/3421,,,2189,0,14,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,image/jpeg,5.163803132320286e+18,,"Charles_Courtney_Curran,_1889_Afternoon_in_the_Cluny_Garden,_Paris.jpg",,,,,,,,,,,,,,,
msg_iteration.227.user.paintingco.post.3420,1240302964,paintingco,3420,,"by #Charles_Courtney_Curran — 🇺🇸 Afternoon in the Cluny Garden, Paris year: #1889",2024-09-29 14:14:35+00:00,https://t.me/paintingco/3420,,,2352,0,23,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.228.user.paintingco.post.3419,1240302964,paintingco,3419,, ,2024-09-28 16:12:43+00:00,https://t.me/paintingco/3419,,,2545,0,39,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.229.user.paintingco.post.3418,1240302964,paintingco,3418,,Enrico Butti The Dream of Death (1890),2024-09-28 16:12:42+00:00,https://t.me/paintingco/3418,,,2467,0,40,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.230.user.paintingco.post.3417,1240302964,paintingco,3417,, ,2024-09-28 16:11:29+00:00,https://t.me/paintingco/3417,,,2253,0,23,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,image/jpeg,5.163803132320286e+18,,Charles_Courtney_Curran_-_Lotus_Lilies.jpg,,,,,,,,,,,,,,,
msg_iteration.231.user.paintingco.post.3416,1240302964,paintingco,3416,,"by #Charles_Courtney_Curran — 🇺🇸 Lotus Lilies, year: #1888",2024-09-28 16:11:28+00:00,https://t.me/paintingco/3416,,,2260,0,27,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.232.user.paintingco.post.3415,1240302964,paintingco,3415,,The Ecstasy of Saint Theresa.,2024-09-27 09:38:12+00:00,https://t.me/paintingco/3415,,,2557,0,29,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.233.user.paintingco.post.3414,1240302964,paintingco,3414,, ,2024-09-27 09:35:45+00:00,https://t.me/paintingco/3414,,,2163,0,18,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,image/tiff,6.02611464702998e+18,,Summer_Night._Study_Otto_Hesselbom_Nationalmuseum_21297.tif,,,,,,,,,,,,,,,
msg_iteration.234.user.paintingco.post.3413,1240302964,paintingco,3413,,"by #Otto_Hesselbom — 🇸🇪 Summer Night, year: unknown",2024-09-27 09:35:45+00:00,https://t.me/paintingco/3413,,,2324,0,21,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.235.user.paintingco.post.3412,1240302964,paintingco,3412,, ,2024-09-25 21:06:59+00:00,https://t.me/paintingco/3412,,,2661,0,22,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.236.user.paintingco.post.3411,1240302964,paintingco,3411,,“Modellerande Gosse” (Modelling boy) by Frans Oscar Teodor Berg (1839-1914). Dated 1878.,2024-09-25 21:06:59+00:00,https://t.me/paintingco/3411,,,2616,0,22,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.237.user.paintingco.post.3410,1240302964,paintingco,3410,, ,2024-09-25 21:05:51+00:00,https://t.me/paintingco/3410,,,2266,0,28,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,image/tiff,6.02611464702998e+18,,Winter_Night_in_the_Forest_Otto_Hesselbom_Nationalmuseum_21167.tif,,,,,,,,,,,,,,,
msg_iteration.238.user.paintingco.post.3409,1240302964,paintingco,3409,,"by #Otto_Hesselbom — 🇸🇪 Winter Night in the Forest, year: #1907",2024-09-25 21:05:51+00:00,https://t.me/paintingco/3409,,,2476,0,43,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.239.user.paintingco.post.3408,1240302964,paintingco,3408,, ,2024-09-19 15:05:08+00:00,https://t.me/paintingco/3408,,,3047,0,16,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,image/jpeg,5.976390290225768e+18,,Gaetano_Previati_Trafugamento_del_corpo_di_Cristo_dettaglio_Museo.jpg,,,,,,,,,,,,,,,
msg_iteration.240.user.paintingco.post.3407,1240302964,paintingco,3407,,"by #Gaetano_Previati — 🇮🇹 Trafugamento del corpo di Cristo, year: unknown",2024-09-19 15:05:07+00:00,https://t.me/paintingco/3407,,,3163,0,24,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.241.user.paintingco.post.3406,1240302964,paintingco,3406,, ,2024-09-18 18:22:52+00:00,https://t.me/paintingco/3406,,,2929,0,27,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,image/jpeg,5.11190905682238e+18,,Gaetano_Previati_-_Tanz_der_Stunden.jpg,,,,,,,,,,,,,,,
msg_iteration.242.user.paintingco.post.3405,1240302964,paintingco,3405,,"by #Gaetano_Previati — 🇮🇹 Dance of the Hours, year: #1905",2024-09-18 18:22:51+00:00,https://t.me/paintingco/3405,,,3047,0,42,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.243.user.paintingco.post.3404,1240302964,paintingco,3404,, ,2024-09-16 05:40:08+00:00,https://t.me/paintingco/3404,,,3127,0,26,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,image/jpeg,4.940881315906978e+18,,"Edvard Munch – Anxiety, 1894.jpg",,,,,,,,,,,,,,,
msg_iteration.244.user.paintingco.post.3403,1240302964,paintingco,3403,,"by #Edvard_Munch — 🇳🇴 Anxiety, year : #1894",2024-09-16 05:40:07+00:00,https://t.me/paintingco/3403,,,3145,0,38,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.245.user.paintingco.post.3402,1240302964,paintingco,3402,,"""How beauty varies in nature and art! In a woman the flesh must be like marble; in a statue the marble must be like flesh."" — Victor Hugo, Pan and Bacchante by James Pradier, 1834",2024-09-15 16:28:06+00:00,https://t.me/paintingco/3402,,,2992,0,55,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.246.user.paintingco.post.3401,1240302964,paintingco,3401,, ,2024-09-15 16:27:39+00:00,https://t.me/paintingco/3401,,,2521,0,12,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,image/jpeg,5.976390290225768e+18,,Koloman_Moser_Wotan_and_Brünhilde_Google_Art_Project.jpg,,,,,,,,,,,,,,,
msg_iteration.247.user.paintingco.post.3400,1240302964,paintingco,3400,,"by #Koloman_Moser — 🇦🇹 Wotan and Brünhilde, year: #1916",2024-09-15 16:27:38+00:00,https://t.me/paintingco/3400,,,2522,0,14,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.248.user.paintingco.post.3399,1240302964,paintingco,3399,, ,2024-09-14 04:50:01+00:00,https://t.me/paintingco/3399,,,2479,0,18,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,image/jpeg,5.802969479432378e+18,,john white Alexander -The Blue Bowl.jpg,,,,,,,,,,,,,,,
msg_iteration.249.user.paintingco.post.3398,1240302964,paintingco,3398,,by #John_White_Alexander — 🇺🇸 The Blue bowl year: #1898,2024-09-14 04:50:01+00:00,https://t.me/paintingco/3398,,,2508,0,33,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.250.user.paintingco.post.3397,1240302964,paintingco,3397,,Water nymphs. These delightful statues were brought to England from Italy by Whitaker White in 1904 and are currently located at York House Gardens (Twickenham) alongside river Thames (South-West of London).,2024-09-13 16:24:57+00:00,https://t.me/paintingco/3397,,,2486,0,38,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.251.user.paintingco.post.3396,1240302964,paintingco,3396,, ,2024-09-13 08:03:32+00:00,https://t.me/paintingco/3396,,,2154,0,17,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,image/jpeg,5.976390290225768e+18,,Koloman_Moser_Marigolds_Google_Art_Project.jpg,,,,,,,,,,,,,,,
msg_iteration.252.user.paintingco.post.3395,1240302964,paintingco,3395,,"by #Koloman_Moser — 🇦🇹 Marigolds, year: #1909",2024-09-13 08:03:31+00:00,https://t.me/paintingco/3395,,,2370,0,25,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.253.user.paintingco.post.3394,1240302964,paintingco,3394,,Let's talk 🥂 http://t.me/HidenChat_Bot?start=6118984557,2024-09-12 15:41:08+00:00,https://t.me/paintingco/3394,,,2386,0,1,0,,,,,,,0,,,1,MessageMediaWebPage,1,http://t.me/HidenChat_Bot?start=6118984557,t.me,Hidden Chat,کانال هیدن چت: ✅ @HidenChat,,,,,,,,,,,,,,,,,,,
msg_iteration.254.user.paintingco.post.3393,1240302964,paintingco,3393,, ,2024-09-12 08:25:11+00:00,https://t.me/paintingco/3393,,,2548,0,15,1,PeerChannel,1341447065.0,punkandfunk,2024-09-11 17:15:00,2024-09-11,https://t.me/punkandfunk/15465,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.255.user.paintingco.post.3392,1240302964,paintingco,3392,, ,2024-09-12 08:17:16+00:00,https://t.me/paintingco/3392,,,2493,0,12,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,image/jpeg,5.11190905682238e+18,,Gustave_Caillebotte_-Man_at_His_Bath.jpg,,,,,,,,,,,,,,,
msg_iteration.256.user.paintingco.post.3391,1240302964,paintingco,3391,,"by #Gustave_Caillebotte — 🇫🇷 Man at His Bath, year: #1884",2024-09-12 08:17:16+00:00,https://t.me/paintingco/3391,,,2656,0,19,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.257.user.paintingco.post.3390,1240302964,paintingco,3390,, ,2024-09-11 08:44:01+00:00,https://t.me/paintingco/3390,,,2190,0,6,1,PeerChannel,1442922132.0,Joseph_Catchy,2024-09-10 13:19:18,2024-09-10,https://t.me/Joseph_Catchy/63064,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.258.user.paintingco.post.3389,1240302964,paintingco,3389,, ,2024-09-11 06:15:02+00:00,https://t.me/paintingco/3389,,,2101,0,21,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,image/jpeg,5.127605817964495e+18,,"van Gogh – Vase with daisies and poppies, 1890.jpg",,,,,,,,,,,,,,,
msg_iteration.259.user.paintingco.post.3388,1240302964,paintingco,3388,,"by #van_Gogh – 🇳🇱 Vase with daisies and poppies, Year: #1890",2024-09-11 06:15:02+00:00,https://t.me/paintingco/3388,,,3742,0,43,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.260.user.paintingco.post.3387,1240302964,paintingco,3387,, ,2024-09-10 17:00:55+00:00,https://t.me/paintingco/3387,,,2099,0,33,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.261.user.paintingco.post.3386,1240302964,paintingco,3386,, ,2024-09-10 17:00:55+00:00,https://t.me/paintingco/3386,,,2362,0,32,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.262.user.paintingco.post.3385,1240302964,paintingco,3385,,"White marble sculpture, The Sleeping Hermaphrodite",2024-09-10 17:00:54+00:00,https://t.me/paintingco/3385,,,2011,0,35,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
msg_iteration.263.user.paintingco.post.3384,1240302964,paintingco,3384,, ,2024-09-10 06:15:03+00:00,https://t.me/paintingco/3384,,,2247,0,22,0,,,,,,,0,,,1,MessageMediaDocument,0,,,,,image/jpeg,5.098103155032327e+18,,"Almeida Junior – Saudade (Longing), 1899.jpg",,,,,,,,,,,,,,,
msg_iteration.264.user.paintingco.post.3383,1240302964,paintingco,3383,,"by #Almeida_Junior – 🇧🇷 Saudade, Year: #1899",2024-09-10 06:15:03+00:00,https://t.me/paintingco/3383,,,2419,0,36,0,,,,,,,0,,,1,MessageMediaPhoto,0,,,,,,,,,,,,,,,,,,,,,,,
